https://tw.live/cam/?id=NWT0077,臨港大道,https://tw.live/cam/?id=NWT0290,華翠橋(三民路上方路南向燈桿),https://tw.live/cam/?id=NWT0376,觀海路、中正路,https://tw.live/cam/?id=NWT0235,興隆街(台2)、下雙溪街(台2丙),https://tw.live/cam/?id=NWT0236,環金路(台2)、中山路,https://tw.live/cam/?id=NWT0169,文化北路一段、八德一路口,https://tw.live/cam/?id=NWT0072,集賢路、三和路,https://tw.live/cam/?id=NWT0205,國中路坪林管制站前(往國5),https://tw.live/cam/?id=NWT0232,瑞金公路、基山街,https://tw.live/cam/?id=NWT0087,新北環快，福德南路平面匝道口,https://tw.live/cam/?id=NWT0289,文化路、中山路,https://tw.live/cam/?id=NWT0213,淡金公路(台2)、淡金路1段(往三芝市區),https://tw.live/cam/?id=NWT0157,新光路二段、文山路三段(西側號誌桿上),https://tw.live/cam/?id=NWT0158,文山路一段、國五南下匝道口(西側號誌桿上),https://tw.live/cam/?id=NWT0302,博愛街240號、瑋鋒科技前,https://tw.live/cam/?id=NWT0114,台65線泰山交流道(西),https://tw.live/cam/?id=NWT0188,城林路中華路,https://tw.live/cam/?id=NWT0241,景美路、中福路,https://tw.live/cam/?id=NWTIV06,新五路二段(往國1南下),https://tw.live/cam/?id=NWT0260,信福路北107道8.7K(養工處),https://tw.live/cam/?id=NWT0404,水利局-中正路、環河路施工影像,https://tw.live/cam/?id=NWT0255,環河道路、21號越堤道,https://tw.live/cam/?id=NWT0304,民權路橫科路,https://tw.live/cam/?id=NWT0238,鶯桃路、鶯歌路,https://tw.live/cam/?id=NWT0138,福和路與永貞路口,https://tw.live/cam/?id=NWT0031,華中橋
https://tw.live/cam/?id=NWT0092,挖子尾街與忠孝路,https://tw.live/cam/?id=NWT0388,縣民大道與民權路,https://tw.live/cam/?id=NWT0175,淡金路中正東路口,,,https://tw.live/cam/?id=NWT0237,台2、台2甲,https://tw.live/cam/?id=NWT0184,文化二路忠孝二路,https://tw.live/cam/?id=NWT0071,永安南路、中山一路,https://tw.live/cam/?id=NWT0204,國中路1號旁(消防隊),https://tw.live/cam/?id=NWT0233,瑞金公路、北35,https://tw.live/cam/?id=NWT0111,新北環快，忠孝橋三重端上方,https://tw.live/cam/?id=NWT0186,復興路隆恩街,,,https://tw.live/cam/?id=NWT0403,平埔街22巷,,,https://tw.live/cam/?id=NWT0219,環河路、柑園二橋,https://tw.live/cam/?id=NWT0211,台65線泰山交流道(東),https://tw.live/cam/?id=NWT0099,城林路、亞洲路,https://tw.live/cam/?id=NWT0239,台2、瑪鍊路,https://tw.live/cam/?id=NWT0262,新五路、蓬萊路口,,,https://tw.live/cam/?id=NWT0223,順安街、寶慶街(景美橋,https://tw.live/cam/?id=NWT0301,新北大道路思源路,https://tw.live/cam/?id=NWT0171,新台五路一段、新興路口,https://tw.live/cam/?id=NWT0224,鶯桃路、福德一路,https://tw.live/cam/?id=NWT0136,福和橋上(環河東路三段上方)(路燈桿上),https://tw.live/cam/?id=NWT0270,橋和路、中山路2段332巷口
https://tw.live/cam/?id=NWT0159,龍米路一段65巷口(西側號誌桿上),https://tw.live/cam/?id=NWT0294,縣民大道板新路口,https://tw.live/cam/?id=NWT0181,淡金路、忠愛街口,,,,,https://tw.live/cam/?id=NWT0329,文化二路八德路,https://tw.live/cam/?id=NWT0167,成蘆大橋環河分流點(西側路燈桿上),,,https://tw.live/cam/?id=NWT0295,瑞金公路、9號停車場,https://tw.live/cam/?id=NWT0095,新北環快，南下斜張橋南側(人行步道),https://tw.live/cam/?id=NWT0187,復興路、學成路(國慶路口),,,,,,,https://tw.live/cam/?id=NWT0218,柑園街一段、柑園二橋,https://tw.live/cam/?id=NWT0258,泰林路二段、大科路,https://tw.live/cam/?id=NWT0145,台65高架上(中央路三段與大安路口上方)(西側路燈),https://tw.live/cam/?id=NWT0242,台2、玉田路(近翡翠灣飯店),https://tw.live/cam/?id=NWT0261,新五路、自強路口,,,https://tw.live/cam/?id=NWT0323,車子路祥和路,https://tw.live/cam/?id=NWT0382,新北大道中華路三段,https://tw.live/cam/?id=NWT0243,新台五路、國3北上出口匝道,https://tw.live/cam/?id=NWT0384,西湖路大湖街,https://tw.live/cam/?id=NWT0117,環河西路二段近保順路口,https://tw.live/cam/?id=NWT0060,板南路、中正路161巷
https://tw.live/cam/?id=NWT0252,關渡大橋(八里龍米路上方門架),https://tw.live/cam/?id=NWT0293,縣民大道新站路口,https://tw.live/cam/?id=NWT0183,淡金路、坪頂路口2,,,,,https://tw.live/cam/?id=NWT0185,文化三路一段191巷,https://tw.live/cam/?id=NWT0311,中原路長安街,,,https://tw.live/cam/?id=NWT0225,建基路二段55號,https://tw.live/cam/?id=NWT0076,新北環快，南下5K+232板橋匝道分流處,https://tw.live/cam/?id=NWT0170,復興路、國3南下匝道口(西側號誌桿上),,,,,,,https://tw.live/cam/?id=NWT0273,學府路、大義路口(三鶯二橋),https://tw.live/cam/?id=NWT0107,新北大道、泰林路,https://tw.live/cam/?id=NWT0146,中央路三段、中華路二段口(北側號誌桿上),https://tw.live/cam/?id=NWT0240,台2、玉田路(近明光港測),https://tw.live/cam/?id=NWT0248,成蘆橋(防汛道路正上方),,,https://tw.live/cam/?id=NWT0326,祥和路安興路,https://tw.live/cam/?id=NWT0163,新五路、中山路口(北側號誌桿上),https://tw.live/cam/?id=NWT0049,新台五路1段、國道三號下匝道,https://tw.live/cam/?id=NWT0221,文化路、尖山路,https://tw.live/cam/?id=NWT0119,環河西路二段與新生路210巷口(高架),https://tw.live/cam/?id=NWT0059,板南路、中正路(近交通大隊)
https://tw.live/cam/?id=NWT0192,臨港路商港路口,https://tw.live/cam/?id=NWT0013,縣民大道二段198號中央分隔島,https://tw.live/cam/?id=NWT0182,淡金路、坪頂路口1,,,,,https://tw.live/cam/?id=NWT0266,文化三路1段、八德路口,https://tw.live/cam/?id=NWT0271,中原路永安南路口,,,https://tw.live/cam/?id=NWT0230,台2丁、明燈路二段,https://tw.live/cam/?id=NWT0098,新北環快，南下4K+168.5新莊匝道分流處(往新莊環河路),https://tw.live/cam/?id=NWT0018,復興路、三鶯交流道(高速公路東側),,,,,,,https://tw.live/cam/?id=NWT0274,大義路柑園路二段,https://tw.live/cam/?id=NWT0212,新五路台1高架入口,https://tw.live/cam/?id=NWT0011,中央路、大安路(土城交流道),,,https://tw.live/cam/?id=NWT0197,成泰路洲后路,,,https://tw.live/cam/?id=NWT0325,祥和路安德街60巷,https://tw.live/cam/?id=NWT0383,思源路中原路,https://tw.live/cam/?id=NWT0050,新台五路1段、國道三號上匝道,https://tw.live/cam/?id=NWT0222,中山高架橋、西湖街,https://tw.live/cam/?id=NWT0118,環河西路二段與新生路210巷口(平面),https://tw.live/cam/?id=NWT0397,景新街與安樂路2巷
https://tw.live/cam/?id=NWT0193,中華路商港路口,https://tw.live/cam/?id=NWT0208,縣民大道、館前西路,https://tw.live/cam/?id=NWT0180,淡金路、北新路口,,,,,https://tw.live/cam/?id=NWT0339,文化一路麗園一街,https://tw.live/cam/?id=NWT0073,三民路、中山一路,,,https://tw.live/cam/?id=NWT0231,台2丁、台62瑞芳一匝道,https://tw.live/cam/?id=NWT0075,新北環快，南下3K+880門架,https://tw.live/cam/?id=NWT0286,台3線、台7乙,,,,,,,https://tw.live/cam/?id=NWT0220,佳園路三段、學府路,https://tw.live/cam/?id=NWT0113,台1高架，民生路上、下匝道口(既有F型鋼構),https://tw.live/cam/?id=NWTIV03,大安路上匝道(往國3),,,https://tw.live/cam/?id=NWT0285,成泰路、新五路,,,https://tw.live/cam/?id=NWT0036,環河路安康路口,https://tw.live/cam/?id=NWT0259,建國一路138號(新莊好市多),https://tw.live/cam/?id=NWT0399,康寧街與汐湖二橋,https://tw.live/cam/?id=NWT0017,三鶯大橋、文化路交接處,https://tw.live/cam/?id=NWT0120,環河西路一段95巷4弄3號前(高架),https://tw.live/cam/?id=NWT0247,景平路成功路
https://tw.live/cam/?id=NWT0038,中華路商港路,https://tw.live/cam/?id=NWT0003,縣民大道、民生路,https://tw.live/cam/?id=NWT0395,淡金路-坪頂路(遠端號誌桿),,,,,https://tw.live/cam/?id=NWT0032,文化一路、林口交流道,https://tw.live/cam/?id=NWT0250,永安大橋,,,https://tw.live/cam/?id=NWT0229,台2丁、106縣道(靜安路),https://tw.live/cam/?id=NWT0097,新北環快，北上斜張橋南側(人行步道),https://tw.live/cam/?id=NWT0216,介壽路二段(台3)、龍埔路,,,,,,,https://tw.live/cam/?id=NWT0234,佳園路三段66巷,https://tw.live/cam/?id=NWT0106,中山路、貴子路,,,,,https://tw.live/cam/?id=NWT0269,成泰路4段22巷口,,,https://tw.live/cam/?id=NWT0246,環河路、安康路(碧潭大橋),https://tw.live/cam/?id=NWT0195,台1高架，化成路上方門架,https://tw.live/cam/?id=NWT0398,康寧街與明峰街口(西),,,https://tw.live/cam/?id=NWT0121,環河西路一段85巷前(高架),https://tw.live/cam/?id=NWT0139,景平路、環河東路口(秀朗橋門架上)
,,https://tw.live/cam/?id=NWT0015,縣民大道、民族路(縣民大道中央分隔島),https://tw.live/cam/?id=NWT0392,淡金路-中正東路二段(近端號誌桿),,,,,https://tw.live/cam/?id=NWT0264,文化一路1段、忠孝路口,,,,,https://tw.live/cam/?id=NWT0227,台2、台62出口,https://tw.live/cam/?id=NWT0093,新北環快，北上斜張橋北側(往三重機車道),https://tw.live/cam/?id=NWT0016,介壽路、中正路(復興路),,,,,,,https://tw.live/cam/?id=NWT0310,中正路三龍街,,,,,,,https://tw.live/cam/?id=NWT0199,"台65往南,O K門架",,,https://tw.live/cam/?id=NWT0042,環河路、中正路,https://tw.live/cam/?id=NWT0112,台1高架，中山路思源路口(中山路東向上方),https://tw.live/cam/?id=NWT0244,工建路、新社后橋,,,https://tw.live/cam/?id=NWT0125,環河東路二段、豫溪街191巷口(往板橋側),https://tw.live/cam/?id=NWT0028,台64線於錦和路上方
,,https://tw.live/cam/?id=NWT0014,縣民大道、板橋火車站前(新府路新站路間),https://tw.live/cam/?id=NWT0299,民生路民權路,,,,,https://tw.live/cam/?id=NWT0263,文化一路1段、仁愛路2段路口,,,,,https://tw.live/cam/?id=NWT0226,台2、台2丁,https://tw.live/cam/?id=NWT0082,新北環快，北上5K+015(重翠橋中段),https://tw.live/cam/?id=NWT0287,中正路、中園街,,,,,,,https://tw.live/cam/?id=NWT0217,中山路二段、中華路(大安路),,,,,,,https://tw.live/cam/?id=NWT0168,中興路四段、新五路二段(北側號誌桿上),,,https://tw.live/cam/?id=NWT0152,環河路、中山路口(南側號誌門架上),https://tw.live/cam/?id=NWT0110,中華路、幸福路,https://tw.live/cam/?id=NWT0189,大同路禮門街,,,https://tw.live/cam/?id=NWT0124,環河東路二段、豫溪街191巷口(往新店側),https://tw.live/cam/?id=NWT0061,南山路、興南路1段
,,https://tw.live/cam/?id=NWT0210,縣民大道、南雅南路,https://tw.live/cam/?id=NWT0172,民權路、自強路口,,,,,https://tw.live/cam/?id=NWT0347,南勢街南勢四街,,,,,https://tw.live/cam/?id=NWT0228,台2、北34,https://tw.live/cam/?id=NWT0096,新北環快，北上4K+080,,,,,,,,,,,,,,,,,,,,,https://tw.live/cam/?id=NWT0151,環河路、中央路口(東側號誌桿上),https://tw.live/cam/?id=NWT0109,中華路、中原路,https://tw.live/cam/?id=NWT0245,大同路一段、中興路,,,https://tw.live/cam/?id=NWT0127,環河東路三段、民樂街39巷口(天琴大樓)往新店側,https://tw.live/cam/?id=NWT0144,中正路、錦和路口(東側號誌桿上)
