https://tw.live/cam/?id=172017024128,集山路三段與大明路→竹山鎮
https://tw.live/cam/?id=172017002128,草屯鎮虎山路口 – 育英路口
https://tw.live/cam/?id=172017003128,草屯鎮虎山路口 – 富林路口
https://tw.live/cam/?id=172017023128,彰南路與董門路/南雅街→名間鄉
https://tw.live/cam/?id=172017022128,彰南路與山腳巷/名松路→名間鄉
https://tw.live/cam/?id=172017020128,太平路與省府路往草屯
https://tw.live/cam/?id=172017015128,太平路與省府路→草屯
https://tw.live/cam/?id=172017021128,太平路與中興路→草屯
https://tw.live/cam/?id=172017025128,大明路與前山路→竹山鎮
https://tw.live/cam/?id=172017013128,鹿谷鄉縣151線與線131線路口(往竹山方向)
https://tw.live/cam/?id=172017005128,魚池鄉魚池街643號
https://tw.live/cam/?id=172017009128,魚池鄉頭社村和平巷145號
https://tw.live/cam/?id=172017010128,魚池鄉登武村統貴巷3號水里枝46
https://tw.live/cam/?id=172017006128,魚池鄉水社村中山路65號埔潭幹11
https://tw.live/cam/?id=172017008128,魚池鄉日月村中正路288號(德化派出所)
https://tw.live/cam/?id=172017007128,魚池鄉日月村中正路101號(青年活動中心入口)
https://tw.live/cam/?id=172017011128,水里鄉集里路(台21線)頂崁巷(台16線)路口
https://tw.live/cam/?id=172017012128,水里鄉新山橋(台21線)80K~81K前閃黃燈號誌燈桿
https://tw.live/cam/?id=172017004128,埔里鎮中山路四段72號
https://tw.live/cam/?id=172017016128,南崗三路與中華路→南投市
https://tw.live/cam/?id=172017017128,南崗一路與中興路往南投市
https://tw.live/cam/?id=172017019128,中正路一段201號前紅綠燈桿→鹿谷
https://tw.live/cam/?id=172017018128,中正路82號前紅綠燈桿→仁愛
,
