https://tw.live/cam/?id=HSZ0044,新設慈雲路橋高架道球機1
https://tw.live/cam/?id=HSZ0045,新設慈雲路橋高架道球機2
https://tw.live/cam/?id=HSZ1187,園區一路與竹村七路-球機(分隔島)
https://tw.live/cam/?id=HSZ1188,園區一路與竹村七路-球機(轉角)
https://tw.live/cam/?id=HSZ1218,介壽路與園區一路-球機(實驗中學門口)
https://tw.live/cam/?id=HSZ1225,介壽路與園區一路-球機1(園區一路上)
https://tw.live/cam/?id=HSZ1233,金山便道-球機(往介壽)
https://tw.live/cam/?id=HSZ1246,力行路、園區二路與力行三路-球機(園區二路上)
https://tw.live/cam/?id=HSZ1252,力行六路與園區二路-球機
https://tw.live/cam/?id=HSZ1264,園區三路與寶山路-球機(i桿)
https://tw.live/cam/?id=HSZ1278,新安路與科技路-球機
https://tw.live/cam/?id=HSZ1286,新安路交流道南匝-球機1
https://tw.live/cam/?id=HSZ1287,新安路交流道南匝-球機2
https://tw.live/cam/?id=HSZ1299,新安路交流道北匝-球機2
https://tw.live/cam/?id=HSZ1300,新安路交流道北匝-球機1
https://tw.live/cam/?id=HSZ1326,園區一路與竹村二路-球機1
https://tw.live/cam/?id=HSZ1355,園區二路交流道南匝-球機(往消防隊)
https://tw.live/cam/?id=HSZ1376,園區二路交流道北匝-球機2入園區(往工東三)
https://tw.live/cam/?id=HSZ1377,園區二路交流道北匝-球機3(往新安)
https://tw.live/cam/?id=HSZ1422,園區一路與園區三路(往中隊)-球機
https://tw.live/cam/?id=HSZ1439,園區三路與研發六路-球機2
https://tw.live/cam/?id=HSZ1443,園區二路與新安路-球機2(往展業二)
https://tw.live/cam/?id=HSZ1444,園區二路與新安路-球機1(人行道上
https://tw.live/cam/?id=HSZ1447,新安路與研發六路-球機 (往交流道)
https://tw.live/cam/?id=HSZ1448,新安路與研發六路-球機(往寶山)
https://tw.live/cam/?id=HSZ1450,力行六路與力行七路-球機
https://tw.live/cam/?id=HSZ1452,工業東二路科技生活館出入口(加油站)-球機
https://tw.live/cam/?id=HSZ1454,工業東二路-球機(近郵局)
